utc_time,current_values,hr1_tech_content,secondary_data
2022-06-14 04:42:00.000054,"2,638.10 -24.80    -0.93%
00:41:42 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE002A01018
S/N:  RELIANCE","Summary:Strong Sell
Moving Averages:Strong SellBuy (1)Sell (11)
Technical Indicators:Strong SellBuy (1)Sell (9)
Pivot PointsJun 14, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2586.20
2608.90
2621.60
2644.30
2657.00
2679.70
2692.40
Fibonacci
2608.90
2622.42
2630.78
2644.30
2657.82
2666.18
2679.70
Camarilla
2624.57
2627.81
2631.06
2644.30
2637.55
2640.79
2644.04
Woodie's
2581.20
2606.40
2616.60
2641.80
2652.00
2677.20
2687.40
DeMark's
-
-
2615.25
2641.12
2650.65
-
-
Technical IndicatorsJun 14, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
36.878
Sell
STOCH(9,6)
33.161
Sell
STOCHRSI(14)
74.643
Buy
MACD(12,26)
-28.770
Sell
ADX(14)
58.590
Sell
Williams %R
-80.650
Oversold
CCI(14)
-64.7567
Sell
ATR(14)
24.9821
Less Volatility
Highs/Lows(14)
-17.1429
Sell
Ultimate Oscillator
40.484
Sell
ROC
-3.220
Sell
Bull/Bear Power(13)
-47.8780
Sell
Buy: 1
Sell: 9
Neutral: 0


Summary:Strong Sell
Moving AveragesJun 14, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
2647.47
Sell
2645.80
Sell
MA10
2645.55
Sell
2660.80
Sell
MA20
2697.23
Sell
2681.95
Sell
MA50
2733.99
Sell
2704.86
Sell
MA100
2699.82
Sell
2686.37
Sell
MA200
2610.40
Buy
2663.70
Sell
Buy: 1
Sell: 11


Summary:Strong Sell","Volume: 2,080,691
Bid/Ask: 2,638.50 / 2,638.70
Day's Range: 2,631.25 - 2,671.85"
2022-06-14 04:44:00.000036,"2,637.65 -25.25    -0.95%
00:43:32 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE002A01018
S/N:  RELIANCE","Summary:Strong Sell
Moving Averages:Strong SellBuy (1)Sell (11)
Technical Indicators:Strong SellBuy (1)Sell (9)
Pivot PointsJun 14, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2586.20
2608.90
2621.60
2644.30
2657.00
2679.70
2692.40
Fibonacci
2608.90
2622.42
2630.78
2644.30
2657.82
2666.18
2679.70
Camarilla
2624.57
2627.81
2631.06
2644.30
2637.55
2640.79
2644.04
Woodie's
2581.20
2606.40
2616.60
2641.80
2652.00
2677.20
2687.40
DeMark's
-
-
2615.25
2641.12
2650.65
-
-
Technical IndicatorsJun 14, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
36.878
Sell
STOCH(9,6)
33.161
Sell
STOCHRSI(14)
74.643
Buy
MACD(12,26)
-28.770
Sell
ADX(14)
58.590
Sell
Williams %R
-80.650
Oversold
CCI(14)
-64.7567
Sell
ATR(14)
24.9821
Less Volatility
Highs/Lows(14)
-17.1429
Sell
Ultimate Oscillator
40.484
Sell
ROC
-3.220
Sell
Bull/Bear Power(13)
-47.8780
Sell
Buy: 1
Sell: 9
Neutral: 0


Summary:Strong Sell
Moving AveragesJun 14, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
2647.47
Sell
2645.80
Sell
MA10
2645.55
Sell
2660.80
Sell
MA20
2697.23
Sell
2681.95
Sell
MA50
2733.99
Sell
2704.86
Sell
MA100
2699.82
Sell
2686.37
Sell
MA200
2610.40
Buy
2663.70
Sell
Buy: 1
Sell: 11


Summary:Strong Sell","Volume: 2,100,236
Bid/Ask: 2,637.65 / 2,637.75
Day's Range: 2,631.25 - 2,671.85"
2022-06-14 04:46:00.000037,"2,640.60 -22.30    -0.84%
00:45:42 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE002A01018
S/N:  RELIANCE","Summary:Strong Sell
Moving Averages:Strong SellBuy (1)Sell (11)
Technical Indicators:Strong SellBuy (1)Sell (9)
Pivot PointsJun 14, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2586.20
2608.90
2621.60
2644.30
2657.00
2679.70
2692.40
Fibonacci
2608.90
2622.42
2630.78
2644.30
2657.82
2666.18
2679.70
Camarilla
2624.57
2627.81
2631.06
2644.30
2637.55
2640.79
2644.04
Woodie's
2581.20
2606.40
2616.60
2641.80
2652.00
2677.20
2687.40
DeMark's
-
-
2615.25
2641.12
2650.65
-
-
Technical IndicatorsJun 14, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
36.878
Sell
STOCH(9,6)
33.161
Sell
STOCHRSI(14)
74.643
Buy
MACD(12,26)
-28.770
Sell
ADX(14)
58.590
Sell
Williams %R
-80.650
Oversold
CCI(14)
-64.7567
Sell
ATR(14)
24.9821
Less Volatility
Highs/Lows(14)
-17.1429
Sell
Ultimate Oscillator
40.484
Sell
ROC
-3.220
Sell
Bull/Bear Power(13)
-47.8780
Sell
Buy: 1
Sell: 9
Neutral: 0


Summary:Strong Sell
Moving AveragesJun 14, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
2647.47
Sell
2645.80
Sell
MA10
2645.55
Sell
2660.80
Sell
MA20
2697.23
Sell
2681.95
Sell
MA50
2733.99
Sell
2704.86
Sell
MA100
2699.82
Sell
2686.37
Sell
MA200
2610.40
Buy
2663.70
Sell
Buy: 1
Sell: 11


Summary:Strong Sell","Volume: 2,127,839
Bid/Ask: 2,640.10 / 2,640.60
Day's Range: 2,631.25 - 2,671.85"
2022-06-14 04:48:00.000037,"2,642.00 -20.90    -0.78%
00:47:27 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE002A01018
S/N:  RELIANCE","Summary:Strong Sell
Moving Averages:Strong SellBuy (1)Sell (11)
Technical Indicators:Strong SellBuy (1)Sell (9)
Pivot PointsJun 14, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2586.20
2608.90
2621.60
2644.30
2657.00
2679.70
2692.40
Fibonacci
2608.90
2622.42
2630.78
2644.30
2657.82
2666.18
2679.70
Camarilla
2624.57
2627.81
2631.06
2644.30
2637.55
2640.79
2644.04
Woodie's
2581.20
2606.40
2616.60
2641.80
2652.00
2677.20
2687.40
DeMark's
-
-
2615.25
2641.12
2650.65
-
-
Technical IndicatorsJun 14, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
36.878
Sell
STOCH(9,6)
33.161
Sell
STOCHRSI(14)
74.643
Buy
MACD(12,26)
-28.770
Sell
ADX(14)
58.590
Sell
Williams %R
-80.650
Oversold
CCI(14)
-64.7567
Sell
ATR(14)
24.9821
Less Volatility
Highs/Lows(14)
-17.1429
Sell
Ultimate Oscillator
40.484
Sell
ROC
-3.220
Sell
Bull/Bear Power(13)
-47.8780
Sell
Buy: 1
Sell: 9
Neutral: 0


Summary:Strong Sell
Moving AveragesJun 14, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
2647.47
Sell
2645.80
Sell
MA10
2645.55
Sell
2660.80
Sell
MA20
2697.23
Sell
2681.95
Sell
MA50
2733.99
Sell
2704.86
Sell
MA100
2699.82
Sell
2686.37
Sell
MA200
2610.40
Buy
2663.70
Sell
Buy: 1
Sell: 11


Summary:Strong Sell","Volume: 2,164,778
Bid/Ask: 2,641.90 / 2,642.15
Day's Range: 2,631.25 - 2,671.85"
2022-06-14 04:50:00.000034,"2,643.90 -19.00    -0.71%
00:49:42 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE002A01018
S/N:  RELIANCE","Summary:Strong Sell
Moving Averages:Strong SellBuy (1)Sell (11)
Technical Indicators:Strong SellBuy (1)Sell (9)
Pivot PointsJun 14, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2586.20
2608.90
2621.60
2644.30
2657.00
2679.70
2692.40
Fibonacci
2608.90
2622.42
2630.78
2644.30
2657.82
2666.18
2679.70
Camarilla
2624.57
2627.81
2631.06
2644.30
2637.55
2640.79
2644.04
Woodie's
2581.20
2606.40
2616.60
2641.80
2652.00
2677.20
2687.40
DeMark's
-
-
2615.25
2641.12
2650.65
-
-
Technical IndicatorsJun 14, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
36.878
Sell
STOCH(9,6)
33.161
Sell
STOCHRSI(14)
74.643
Buy
MACD(12,26)
-28.770
Sell
ADX(14)
58.590
Sell
Williams %R
-80.650
Oversold
CCI(14)
-64.7567
Sell
ATR(14)
24.9821
Less Volatility
Highs/Lows(14)
-17.1429
Sell
Ultimate Oscillator
40.484
Sell
ROC
-3.220
Sell
Bull/Bear Power(13)
-47.8780
Sell
Buy: 1
Sell: 9
Neutral: 0


Summary:Strong Sell
Moving AveragesJun 14, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
2647.47
Sell
2645.80
Sell
MA10
2645.55
Sell
2660.80
Sell
MA20
2697.23
Sell
2681.95
Sell
MA50
2733.99
Sell
2704.86
Sell
MA100
2699.82
Sell
2686.37
Sell
MA200
2610.40
Buy
2663.70
Sell
Buy: 1
Sell: 11


Summary:Strong Sell","Volume: 2,221,638
Bid/Ask: 2,643.90 / 2,644.85
Day's Range: 2,631.25 - 2,671.85"
2022-06-14 04:52:00.000038,"2,642.10 -20.80    -0.78%
00:51:37 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE002A01018
S/N:  RELIANCE","Summary:Strong Sell
Moving Averages:Strong SellBuy (1)Sell (11)
Technical Indicators:Strong SellBuy (0)Sell (10)
Pivot PointsJun 14, 2022 04:50AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2586.20
2608.90
2621.60
2644.30
2657.00
2679.70
2692.40
Fibonacci
2608.90
2622.42
2630.78
2644.30
2657.82
2666.18
2679.70
Camarilla
2624.57
2627.81
2631.06
2644.30
2637.55
2640.79
2644.04
Woodie's
2581.20
2606.40
2616.60
2641.80
2652.00
2677.20
2687.40
DeMark's
-
-
2615.25
2641.12
2650.65
-
-
Technical IndicatorsJun 14, 2022 04:50AM GMT
Name
Value
Action
RSI(14)
38.204
Sell
STOCH(9,6)
34.644
Sell
STOCHRSI(14)
82.214
Overbought
MACD(12,26)
-28.380
Sell
ADX(14)
58.590
Sell
Williams %R
-76.319
Sell
CCI(14)
-61.5761
Sell
ATR(14)
24.9821
Less Volatility
Highs/Lows(14)
-12.3429
Sell
Ultimate Oscillator
42.806
Sell
ROC
-3.044
Sell
Bull/Bear Power(13)
-49.2500
Sell
Buy: 0
Sell: 10
Neutral: 0


Summary:Strong Sell
Moving AveragesJun 14, 2022 04:50AM GMT
Period
Simple
Exponential
MA5
2648.43
Sell
2647.40
Sell
MA10
2646.03
Sell
2661.67
Sell
MA20
2697.47
Sell
2682.40
Sell
MA50
2734.09
Sell
2705.05
Sell
MA100
2699.87
Sell
2686.47
Sell
MA200
2610.43
Buy
2663.75
Sell
Buy: 1
Sell: 11


Summary:Strong Sell","Volume: 2,246,937
Bid/Ask: 2,642.10 / 2,642.50
Day's Range: 2,631.25 - 2,671.85"
2022-06-14 04:54:00.000038,"2,641.05 -21.85    -0.82%
00:53:41 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE002A01018
S/N:  RELIANCE","Summary:Strong Sell
Moving Averages:Strong SellBuy (1)Sell (11)
Technical Indicators:Strong SellBuy (0)Sell (10)
Pivot PointsJun 14, 2022 04:50AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2586.20
2608.90
2621.60
2644.30
2657.00
2679.70
2692.40
Fibonacci
2608.90
2622.42
2630.78
2644.30
2657.82
2666.18
2679.70
Camarilla
2624.57
2627.81
2631.06
2644.30
2637.55
2640.79
2644.04
Woodie's
2581.20
2606.40
2616.60
2641.80
2652.00
2677.20
2687.40
DeMark's
-
-
2615.25
2641.12
2650.65
-
-
Technical IndicatorsJun 14, 2022 04:50AM GMT
Name
Value
Action
RSI(14)
38.204
Sell
STOCH(9,6)
34.644
Sell
STOCHRSI(14)
82.214
Overbought
MACD(12,26)
-28.380
Sell
ADX(14)
58.590
Sell
Williams %R
-76.319
Sell
CCI(14)
-61.5761
Sell
ATR(14)
24.9821
Less Volatility
Highs/Lows(14)
-12.3429
Sell
Ultimate Oscillator
42.806
Sell
ROC
-3.044
Sell
Bull/Bear Power(13)
-49.2500
Sell
Buy: 0
Sell: 10
Neutral: 0


Summary:Strong Sell
Moving AveragesJun 14, 2022 04:50AM GMT
Period
Simple
Exponential
MA5
2648.43
Sell
2647.40
Sell
MA10
2646.03
Sell
2661.67
Sell
MA20
2697.47
Sell
2682.40
Sell
MA50
2734.09
Sell
2705.05
Sell
MA100
2699.87
Sell
2686.47
Sell
MA200
2610.43
Buy
2663.75
Sell
Buy: 1
Sell: 11


Summary:Strong Sell","Volume: 2,267,784
Bid/Ask: 2,640.40 / 2,641.05
Day's Range: 2,631.25 - 2,671.85"
2022-06-14 04:56:00.000038,"2,641.00 -21.90    -0.82%
00:55:31 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE002A01018
S/N:  RELIANCE","Summary:Strong Sell
Moving Averages:Strong SellBuy (1)Sell (11)
Technical Indicators:Strong SellBuy (0)Sell (10)
Pivot PointsJun 14, 2022 04:50AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2586.20
2608.90
2621.60
2644.30
2657.00
2679.70
2692.40
Fibonacci
2608.90
2622.42
2630.78
2644.30
2657.82
2666.18
2679.70
Camarilla
2624.57
2627.81
2631.06
2644.30
2637.55
2640.79
2644.04
Woodie's
2581.20
2606.40
2616.60
2641.80
2652.00
2677.20
2687.40
DeMark's
-
-
2615.25
2641.12
2650.65
-
-
Technical IndicatorsJun 14, 2022 04:50AM GMT
Name
Value
Action
RSI(14)
38.204
Sell
STOCH(9,6)
34.644
Sell
STOCHRSI(14)
82.214
Overbought
MACD(12,26)
-28.380
Sell
ADX(14)
58.590
Sell
Williams %R
-76.319
Sell
CCI(14)
-61.5761
Sell
ATR(14)
24.9821
Less Volatility
Highs/Lows(14)
-12.3429
Sell
Ultimate Oscillator
42.806
Sell
ROC
-3.044
Sell
Bull/Bear Power(13)
-49.2500
Sell
Buy: 0
Sell: 10
Neutral: 0


Summary:Strong Sell
Moving AveragesJun 14, 2022 04:50AM GMT
Period
Simple
Exponential
MA5
2648.43
Sell
2647.40
Sell
MA10
2646.03
Sell
2661.67
Sell
MA20
2697.47
Sell
2682.40
Sell
MA50
2734.09
Sell
2705.05
Sell
MA100
2699.87
Sell
2686.47
Sell
MA200
2610.43
Buy
2663.75
Sell
Buy: 1
Sell: 11


Summary:Strong Sell","Volume: 2,283,920
Bid/Ask: 2,641.00 / 2,641.35
Day's Range: 2,631.25 - 2,671.85"
2022-06-14 04:58:00.000038,"2,643.75 -19.15    -0.72%
00:57:41 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE002A01018
S/N:  RELIANCE","Summary:Strong Sell
Moving Averages:Strong SellBuy (1)Sell (11)
Technical Indicators:Strong SellBuy (0)Sell (10)
Pivot PointsJun 14, 2022 04:50AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2586.20
2608.90
2621.60
2644.30
2657.00
2679.70
2692.40
Fibonacci
2608.90
2622.42
2630.78
2644.30
2657.82
2666.18
2679.70
Camarilla
2624.57
2627.81
2631.06
2644.30
2637.55
2640.79
2644.04
Woodie's
2581.20
2606.40
2616.60
2641.80
2652.00
2677.20
2687.40
DeMark's
-
-
2615.25
2641.12
2650.65
-
-
Technical IndicatorsJun 14, 2022 04:50AM GMT
Name
Value
Action
RSI(14)
38.204
Sell
STOCH(9,6)
34.644
Sell
STOCHRSI(14)
82.214
Overbought
MACD(12,26)
-28.380
Sell
ADX(14)
58.590
Sell
Williams %R
-76.319
Sell
CCI(14)
-61.5761
Sell
ATR(14)
24.9821
Less Volatility
Highs/Lows(14)
-12.3429
Sell
Ultimate Oscillator
42.806
Sell
ROC
-3.044
Sell
Bull/Bear Power(13)
-49.2500
Sell
Buy: 0
Sell: 10
Neutral: 0


Summary:Strong Sell
Moving AveragesJun 14, 2022 04:50AM GMT
Period
Simple
Exponential
MA5
2648.43
Sell
2647.40
Sell
MA10
2646.03
Sell
2661.67
Sell
MA20
2697.47
Sell
2682.40
Sell
MA50
2734.09
Sell
2705.05
Sell
MA100
2699.87
Sell
2686.47
Sell
MA200
2610.43
Buy
2663.75
Sell
Buy: 1
Sell: 11


Summary:Strong Sell","Volume: 2,316,592
Bid/Ask: 2,642.90 / 2,643.70
Day's Range: 2,631.25 - 2,671.85"
2022-06-14 05:00:00.000036,"2,643.85 -19.05    -0.72%
00:59:27 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE002A01018
S/N:  RELIANCE","Summary:Strong Sell
Moving Averages:Strong SellBuy (1)Sell (11)
Technical Indicators:Strong SellBuy (0)Sell (10)
Pivot PointsJun 14, 2022 04:50AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2586.20
2608.90
2621.60
2644.30
2657.00
2679.70
2692.40
Fibonacci
2608.90
2622.42
2630.78
2644.30
2657.82
2666.18
2679.70
Camarilla
2624.57
2627.81
2631.06
2644.30
2637.55
2640.79
2644.04
Woodie's
2581.20
2606.40
2616.60
2641.80
2652.00
2677.20
2687.40
DeMark's
-
-
2615.25
2641.12
2650.65
-
-
Technical IndicatorsJun 14, 2022 04:50AM GMT
Name
Value
Action
RSI(14)
38.204
Sell
STOCH(9,6)
34.644
Sell
STOCHRSI(14)
82.214
Overbought
MACD(12,26)
-28.380
Sell
ADX(14)
58.590
Sell
Williams %R
-76.319
Sell
CCI(14)
-61.5761
Sell
ATR(14)
24.9821
Less Volatility
Highs/Lows(14)
-12.3429
Sell
Ultimate Oscillator
42.806
Sell
ROC
-3.044
Sell
Bull/Bear Power(13)
-49.2500
Sell
Buy: 0
Sell: 10
Neutral: 0


Summary:Strong Sell
Moving AveragesJun 14, 2022 04:50AM GMT
Period
Simple
Exponential
MA5
2648.43
Sell
2647.40
Sell
MA10
2646.03
Sell
2661.67
Sell
MA20
2697.47
Sell
2682.40
Sell
MA50
2734.09
Sell
2705.05
Sell
MA100
2699.87
Sell
2686.47
Sell
MA200
2610.43
Buy
2663.75
Sell
Buy: 1
Sell: 11


Summary:Strong Sell","Volume: 2,331,324
Bid/Ask: 2,643.25 / 2,643.65
Day's Range: 2,631.25 - 2,671.85"
