utc_time,current_values,hr1_tech_content,secondary_data
2022-03-14 04:12:00.000077,"1,421.50 +24.70    +1.77%
00:11:42 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (9)Sell (0)
Pivot PointsMar 14, 2022 04:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1404.74
1412.67
1417.39
1425.32
1430.04
1437.97
1442.69
Fibonacci
1412.67
1417.50
1420.49
1425.32
1430.15
1433.14
1437.97
Camarilla
1418.62
1419.78
1420.94
1425.32
1423.26
1424.42
1425.58
Woodie's
1403.12
1411.86
1415.77
1424.51
1428.42
1437.16
1441.07
DeMark's
-
-
1421.35
1427.30
1434.00
-
-
Technical IndicatorsMar 14, 2022 04:10AM GMT
Name
Value
Action
RSI(14)
66.686
Buy
STOCH(9,6)
49.292
Neutral
STOCHRSI(14)
73.597
Buy
MACD(12,26)
13.960
Buy
ADX(14)
16.328
Neutral
Williams %R
-26.667
Buy
CCI(14)
180.6069
Buy
ATR(14)
13.5286
Less Volatility
Highs/Lows(14)
11.8500
Buy
Ultimate Oscillator
55.206
Buy
ROC
0.418
Buy
Bull/Bear Power(13)
40.2580
Buy
Buy: 9
Sell: 0
Neutral: 2


Summary:Strong Buy
Moving AveragesMar 14, 2022 04:10AM GMT
Period
Simple
Exponential
MA5
1405.53
Buy
1408.93
Buy
MA10
1401.05
Buy
1404.38
Buy
MA20
1398.98
Buy
1390.75
Buy
MA50
1359.63
Buy
1383.30
Buy
MA100
1396.86
Buy
1398.09
Buy
MA200
1449.59
Sell
1432.16
Sell
Buy: 10
Sell: 2


Summary:Strong Buy","Volume: 2,990,692
Bid/Ask: 1,421.15 / 1,421.35
Day's Range: 1,415.00 - 1,435.00"
2022-03-14 04:14:00.000054,"1,419.35 +22.55    +1.61%
00:13:38 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (9)Sell (0)
Pivot PointsMar 14, 2022 04:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1404.74
1412.67
1417.39
1425.32
1430.04
1437.97
1442.69
Fibonacci
1412.67
1417.50
1420.49
1425.32
1430.15
1433.14
1437.97
Camarilla
1418.62
1419.78
1420.94
1425.32
1423.26
1424.42
1425.58
Woodie's
1403.12
1411.86
1415.77
1424.51
1428.42
1437.16
1441.07
DeMark's
-
-
1421.35
1427.30
1434.00
-
-
Technical IndicatorsMar 14, 2022 04:10AM GMT
Name
Value
Action
RSI(14)
66.686
Buy
STOCH(9,6)
49.292
Neutral
STOCHRSI(14)
73.597
Buy
MACD(12,26)
13.960
Buy
ADX(14)
16.328
Neutral
Williams %R
-26.667
Buy
CCI(14)
180.6069
Buy
ATR(14)
13.5286
Less Volatility
Highs/Lows(14)
11.8500
Buy
Ultimate Oscillator
55.206
Buy
ROC
0.418
Buy
Bull/Bear Power(13)
40.2580
Buy
Buy: 9
Sell: 0
Neutral: 2


Summary:Strong Buy
Moving AveragesMar 14, 2022 04:10AM GMT
Period
Simple
Exponential
MA5
1405.53
Buy
1408.93
Buy
MA10
1401.05
Buy
1404.38
Buy
MA20
1398.98
Buy
1390.75
Buy
MA50
1359.63
Buy
1383.30
Buy
MA100
1396.86
Buy
1398.09
Buy
MA200
1449.59
Sell
1432.16
Sell
Buy: 10
Sell: 2


Summary:Strong Buy","Volume: 3,042,395
Bid/Ask: 1,419.00 / 1,419.35
Day's Range: 1,415.00 - 1,435.00"
2022-03-14 04:16:00.000057,"1,417.20 +20.40    +1.46%
00:15:38 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (9)Sell (0)
Pivot PointsMar 14, 2022 04:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1404.74
1412.67
1417.39
1425.32
1430.04
1437.97
1442.69
Fibonacci
1412.67
1417.50
1420.49
1425.32
1430.15
1433.14
1437.97
Camarilla
1418.62
1419.78
1420.94
1425.32
1423.26
1424.42
1425.58
Woodie's
1403.12
1411.86
1415.77
1424.51
1428.42
1437.16
1441.07
DeMark's
-
-
1421.35
1427.30
1434.00
-
-
Technical IndicatorsMar 14, 2022 04:10AM GMT
Name
Value
Action
RSI(14)
66.686
Buy
STOCH(9,6)
49.292
Neutral
STOCHRSI(14)
73.597
Buy
MACD(12,26)
13.960
Buy
ADX(14)
16.328
Neutral
Williams %R
-26.667
Buy
CCI(14)
180.6069
Buy
ATR(14)
13.5286
Less Volatility
Highs/Lows(14)
11.8500
Buy
Ultimate Oscillator
55.206
Buy
ROC
0.418
Buy
Bull/Bear Power(13)
40.2580
Buy
Buy: 9
Sell: 0
Neutral: 2


Summary:Strong Buy
Moving AveragesMar 14, 2022 04:10AM GMT
Period
Simple
Exponential
MA5
1405.53
Buy
1408.93
Buy
MA10
1401.05
Buy
1404.38
Buy
MA20
1398.98
Buy
1390.75
Buy
MA50
1359.63
Buy
1383.30
Buy
MA100
1396.86
Buy
1398.09
Buy
MA200
1449.59
Sell
1432.16
Sell
Buy: 10
Sell: 2


Summary:Strong Buy","Volume: 3,117,385
Bid/Ask: 1,417.10 / 1,417.20
Day's Range: 1,415.00 - 1,435.00"
2022-03-14 04:18:00.000095,"1,417.20 +20.40    +1.46%
00:17:28 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (9)Sell (0)
Pivot PointsMar 14, 2022 04:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1404.74
1412.67
1417.39
1425.32
1430.04
1437.97
1442.69
Fibonacci
1412.67
1417.50
1420.49
1425.32
1430.15
1433.14
1437.97
Camarilla
1418.62
1419.78
1420.94
1425.32
1423.26
1424.42
1425.58
Woodie's
1403.12
1411.86
1415.77
1424.51
1428.42
1437.16
1441.07
DeMark's
-
-
1421.35
1427.30
1434.00
-
-
Technical IndicatorsMar 14, 2022 04:10AM GMT
Name
Value
Action
RSI(14)
66.686
Buy
STOCH(9,6)
49.292
Neutral
STOCHRSI(14)
73.597
Buy
MACD(12,26)
13.960
Buy
ADX(14)
16.328
Neutral
Williams %R
-26.667
Buy
CCI(14)
180.6069
Buy
ATR(14)
13.5286
Less Volatility
Highs/Lows(14)
11.8500
Buy
Ultimate Oscillator
55.206
Buy
ROC
0.418
Buy
Bull/Bear Power(13)
40.2580
Buy
Buy: 9
Sell: 0
Neutral: 2


Summary:Strong Buy
Moving AveragesMar 14, 2022 04:10AM GMT
Period
Simple
Exponential
MA5
1405.53
Buy
1408.93
Buy
MA10
1401.05
Buy
1404.38
Buy
MA20
1398.98
Buy
1390.75
Buy
MA50
1359.63
Buy
1383.30
Buy
MA100
1396.86
Buy
1398.09
Buy
MA200
1449.59
Sell
1432.16
Sell
Buy: 10
Sell: 2


Summary:Strong Buy","Volume: 3,156,542
Bid/Ask: 1,417.05 / 1,417.25
Day's Range: 1,415.00 - 1,435.00"
2022-03-14 04:20:00.000070,"1,420.50 +23.70    +1.70%
00:19:43 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (9)Sell (0)
Pivot PointsMar 14, 2022 04:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1404.74
1412.67
1417.39
1425.32
1430.04
1437.97
1442.69
Fibonacci
1412.67
1417.50
1420.49
1425.32
1430.15
1433.14
1437.97
Camarilla
1418.62
1419.78
1420.94
1425.32
1423.26
1424.42
1425.58
Woodie's
1403.12
1411.86
1415.77
1424.51
1428.42
1437.16
1441.07
DeMark's
-
-
1421.35
1427.30
1434.00
-
-
Technical IndicatorsMar 14, 2022 04:10AM GMT
Name
Value
Action
RSI(14)
66.686
Buy
STOCH(9,6)
49.292
Neutral
STOCHRSI(14)
73.597
Buy
MACD(12,26)
13.960
Buy
ADX(14)
16.328
Neutral
Williams %R
-26.667
Buy
CCI(14)
180.6069
Buy
ATR(14)
13.5286
Less Volatility
Highs/Lows(14)
11.8500
Buy
Ultimate Oscillator
55.206
Buy
ROC
0.418
Buy
Bull/Bear Power(13)
40.2580
Buy
Buy: 9
Sell: 0
Neutral: 2


Summary:Strong Buy
Moving AveragesMar 14, 2022 04:10AM GMT
Period
Simple
Exponential
MA5
1405.53
Buy
1408.93
Buy
MA10
1401.05
Buy
1404.38
Buy
MA20
1398.98
Buy
1390.75
Buy
MA50
1359.63
Buy
1383.30
Buy
MA100
1396.86
Buy
1398.09
Buy
MA200
1449.59
Sell
1432.16
Sell
Buy: 10
Sell: 2


Summary:Strong Buy","Volume: 3,228,088
Bid/Ask: 1,420.50 / 1,420.60
Day's Range: 1,415.00 - 1,435.00"
2022-03-14 04:22:00.000056,"1,421.90 +25.10    +1.80%
00:21:32 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (8)Sell (0)
Pivot PointsMar 14, 2022 04:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1404.74
1412.67
1417.39
1425.32
1430.04
1437.97
1442.69
Fibonacci
1412.67
1417.50
1420.49
1425.32
1430.15
1433.14
1437.97
Camarilla
1418.62
1419.78
1420.94
1425.32
1423.26
1424.42
1425.58
Woodie's
1403.12
1411.86
1415.77
1424.51
1428.42
1437.16
1441.07
DeMark's
-
-
1421.35
1427.30
1434.00
-
-
Technical IndicatorsMar 14, 2022 04:20AM GMT
Name
Value
Action
RSI(14)
68.997
Buy
STOCH(9,6)
50.507
Neutral
STOCHRSI(14)
92.070
Overbought
MACD(12,26)
14.220
Buy
ADX(14)
16.328
Neutral
Williams %R
-21.097
Buy
CCI(14)
188.6591
Buy
ATR(14)
13.5286
Less Volatility
Highs/Lows(14)
15.1500
Buy
Ultimate Oscillator
58.203
Buy
ROC
0.652
Buy
Bull/Bear Power(13)
39.3160
Buy
Buy: 8
Sell: 0
Neutral: 2


Summary:Strong Buy
Moving AveragesMar 14, 2022 04:20AM GMT
Period
Simple
Exponential
MA5
1406.19
Buy
1410.03
Buy
MA10
1401.38
Buy
1404.98
Buy
MA20
1399.15
Buy
1391.07
Buy
MA50
1359.70
Buy
1383.43
Buy
MA100
1396.89
Buy
1398.15
Buy
MA200
1449.60
Sell
1432.20
Sell
Buy: 10
Sell: 2


Summary:Strong Buy","Volume: 3,285,209
Bid/Ask: 1,421.80 / 1,421.90
Day's Range: 1,415.00 - 1,435.00"
2022-03-14 04:24:00.000054,"1,423.80 +27.00    +1.93%
00:23:33 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (8)Sell (0)
Pivot PointsMar 14, 2022 04:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1404.74
1412.67
1417.39
1425.32
1430.04
1437.97
1442.69
Fibonacci
1412.67
1417.50
1420.49
1425.32
1430.15
1433.14
1437.97
Camarilla
1418.62
1419.78
1420.94
1425.32
1423.26
1424.42
1425.58
Woodie's
1403.12
1411.86
1415.77
1424.51
1428.42
1437.16
1441.07
DeMark's
-
-
1421.35
1427.30
1434.00
-
-
Technical IndicatorsMar 14, 2022 04:20AM GMT
Name
Value
Action
RSI(14)
68.997
Buy
STOCH(9,6)
50.507
Neutral
STOCHRSI(14)
92.070
Overbought
MACD(12,26)
14.220
Buy
ADX(14)
16.328
Neutral
Williams %R
-21.097
Buy
CCI(14)
188.6591
Buy
ATR(14)
13.5286
Less Volatility
Highs/Lows(14)
15.1500
Buy
Ultimate Oscillator
58.203
Buy
ROC
0.652
Buy
Bull/Bear Power(13)
39.3160
Buy
Buy: 8
Sell: 0
Neutral: 2


Summary:Strong Buy
Moving AveragesMar 14, 2022 04:20AM GMT
Period
Simple
Exponential
MA5
1406.19
Buy
1410.03
Buy
MA10
1401.38
Buy
1404.98
Buy
MA20
1399.15
Buy
1391.07
Buy
MA50
1359.70
Buy
1383.43
Buy
MA100
1396.89
Buy
1398.15
Buy
MA200
1449.60
Sell
1432.20
Sell
Buy: 10
Sell: 2


Summary:Strong Buy","Volume: 3,339,251
Bid/Ask: 1,423.75 / 1,423.80
Day's Range: 1,415.00 - 1,435.00"
2022-03-14 04:26:00.000054,"1,426.05 +29.25    +2.09%
00:25:43 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (8)Sell (0)
Pivot PointsMar 14, 2022 04:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1404.74
1412.67
1417.39
1425.32
1430.04
1437.97
1442.69
Fibonacci
1412.67
1417.50
1420.49
1425.32
1430.15
1433.14
1437.97
Camarilla
1418.62
1419.78
1420.94
1425.32
1423.26
1424.42
1425.58
Woodie's
1403.12
1411.86
1415.77
1424.51
1428.42
1437.16
1441.07
DeMark's
-
-
1421.35
1427.30
1434.00
-
-
Technical IndicatorsMar 14, 2022 04:20AM GMT
Name
Value
Action
RSI(14)
68.997
Buy
STOCH(9,6)
50.507
Neutral
STOCHRSI(14)
92.070
Overbought
MACD(12,26)
14.220
Buy
ADX(14)
16.328
Neutral
Williams %R
-21.097
Buy
CCI(14)
188.6591
Buy
ATR(14)
13.5286
Less Volatility
Highs/Lows(14)
15.1500
Buy
Ultimate Oscillator
58.203
Buy
ROC
0.652
Buy
Bull/Bear Power(13)
39.3160
Buy
Buy: 8
Sell: 0
Neutral: 2


Summary:Strong Buy
Moving AveragesMar 14, 2022 04:20AM GMT
Period
Simple
Exponential
MA5
1406.19
Buy
1410.03
Buy
MA10
1401.38
Buy
1404.98
Buy
MA20
1399.15
Buy
1391.07
Buy
MA50
1359.70
Buy
1383.43
Buy
MA100
1396.89
Buy
1398.15
Buy
MA200
1449.60
Sell
1432.20
Sell
Buy: 10
Sell: 2


Summary:Strong Buy","Volume: 3,414,421
Bid/Ask: 1,426.00 / 1,426.05
Day's Range: 1,415.00 - 1,435.00"
2022-03-14 04:28:00.000054,"1,427.75 +30.95    +2.22%
00:27:38 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (8)Sell (0)
Pivot PointsMar 14, 2022 04:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1404.74
1412.67
1417.39
1425.32
1430.04
1437.97
1442.69
Fibonacci
1412.67
1417.50
1420.49
1425.32
1430.15
1433.14
1437.97
Camarilla
1418.62
1419.78
1420.94
1425.32
1423.26
1424.42
1425.58
Woodie's
1403.12
1411.86
1415.77
1424.51
1428.42
1437.16
1441.07
DeMark's
-
-
1421.35
1427.30
1434.00
-
-
Technical IndicatorsMar 14, 2022 04:20AM GMT
Name
Value
Action
RSI(14)
68.997
Buy
STOCH(9,6)
50.507
Neutral
STOCHRSI(14)
92.070
Overbought
MACD(12,26)
14.220
Buy
ADX(14)
16.328
Neutral
Williams %R
-21.097
Buy
CCI(14)
188.6591
Buy
ATR(14)
13.5286
Less Volatility
Highs/Lows(14)
15.1500
Buy
Ultimate Oscillator
58.203
Buy
ROC
0.652
Buy
Bull/Bear Power(13)
39.3160
Buy
Buy: 8
Sell: 0
Neutral: 2


Summary:Strong Buy
Moving AveragesMar 14, 2022 04:20AM GMT
Period
Simple
Exponential
MA5
1406.19
Buy
1410.03
Buy
MA10
1401.38
Buy
1404.98
Buy
MA20
1399.15
Buy
1391.07
Buy
MA50
1359.70
Buy
1383.43
Buy
MA100
1396.89
Buy
1398.15
Buy
MA200
1449.60
Sell
1432.20
Sell
Buy: 10
Sell: 2


Summary:Strong Buy","Volume: 3,543,049
Bid/Ask: 1,427.50 / 1,427.75
Day's Range: 1,415.00 - 1,435.00"
2022-03-14 04:30:00.000051,"1,426.60 +29.80    +2.13%
00:29:43 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (8)Sell (0)
Pivot PointsMar 14, 2022 04:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1404.74
1412.67
1417.39
1425.32
1430.04
1437.97
1442.69
Fibonacci
1412.67
1417.50
1420.49
1425.32
1430.15
1433.14
1437.97
Camarilla
1418.62
1419.78
1420.94
1425.32
1423.26
1424.42
1425.58
Woodie's
1403.12
1411.86
1415.77
1424.51
1428.42
1437.16
1441.07
DeMark's
-
-
1421.35
1427.30
1434.00
-
-
Technical IndicatorsMar 14, 2022 04:20AM GMT
Name
Value
Action
RSI(14)
68.997
Buy
STOCH(9,6)
50.507
Neutral
STOCHRSI(14)
92.070
Overbought
MACD(12,26)
14.220
Buy
ADX(14)
16.328
Neutral
Williams %R
-21.097
Buy
CCI(14)
188.6591
Buy
ATR(14)
13.5286
Less Volatility
Highs/Lows(14)
15.1500
Buy
Ultimate Oscillator
58.203
Buy
ROC
0.652
Buy
Bull/Bear Power(13)
39.3160
Buy
Buy: 8
Sell: 0
Neutral: 2


Summary:Strong Buy
Moving AveragesMar 14, 2022 04:20AM GMT
Period
Simple
Exponential
MA5
1406.19
Buy
1410.03
Buy
MA10
1401.38
Buy
1404.98
Buy
MA20
1399.15
Buy
1391.07
Buy
MA50
1359.70
Buy
1383.43
Buy
MA100
1396.89
Buy
1398.15
Buy
MA200
1449.60
Sell
1432.20
Sell
Buy: 10
Sell: 2


Summary:Strong Buy","Volume: 3,588,170
Bid/Ask: 1,426.50 / 1,426.85
Day's Range: 1,415.00 - 1,435.00"
