utc_time,current_values,hr1_tech_content,secondary_data
2022-06-24 04:27:00.000080,"1,355.50 +20.35    +1.52%
00:26:40 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)
Pivot PointsJun 24, 2022 04:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1329.96
1335.78
1345.81
1351.63
1361.66
1367.48
1377.51
Fibonacci
1335.78
1341.83
1345.58
1351.63
1357.68
1361.43
1367.48
Camarilla
1351.49
1352.94
1354.40
1351.63
1357.30
1358.76
1360.21
Woodie's
1332.08
1336.84
1347.93
1352.69
1363.78
1368.54
1379.63
DeMark's
-
-
1348.73
1353.09
1364.58
-
-
Technical IndicatorsJun 24, 2022 04:20AM GMT
Name
Value
Action
RSI(14)
62.842
Buy
STOCH(9,6)
53.746
Neutral
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
8.680
Buy
ADX(14)
25.134
Buy
Williams %R
-5.429
Overbought
CCI(14)
218.5239
Overbought
ATR(14)
12.5250
High Volatility
Highs/Lows(14)
14.0857
Buy
Ultimate Oscillator
52.934
Buy
ROC
2.066
Buy
Bull/Bear Power(13)
30.8900
Buy
Buy: 7
Sell: 0
Neutral: 1


Summary:Strong Buy
Moving AveragesJun 24, 2022 04:20AM GMT
Period
Simple
Exponential
MA5
1342.27
Buy
1347.47
Buy
MA10
1339.27
Buy
1341.31
Buy
MA20
1335.67
Buy
1334.57
Buy
MA50
1317.49
Buy
1329.24
Buy
MA100
1329.31
Buy
1331.11
Buy
MA200
1346.55
Buy
1340.98
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 910,260
Bid/Ask: 1,355.45 / 1,355.50
Day's Range: 1,338.55 - 1,358.80"
2022-06-24 04:29:00.000060,"1,356.35 +21.20    +1.59%
00:28:25 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)
Pivot PointsJun 24, 2022 04:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1329.96
1335.78
1345.81
1351.63
1361.66
1367.48
1377.51
Fibonacci
1335.78
1341.83
1345.58
1351.63
1357.68
1361.43
1367.48
Camarilla
1351.49
1352.94
1354.40
1351.63
1357.30
1358.76
1360.21
Woodie's
1332.08
1336.84
1347.93
1352.69
1363.78
1368.54
1379.63
DeMark's
-
-
1348.73
1353.09
1364.58
-
-
Technical IndicatorsJun 24, 2022 04:20AM GMT
Name
Value
Action
RSI(14)
62.842
Buy
STOCH(9,6)
53.746
Neutral
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
8.680
Buy
ADX(14)
25.134
Buy
Williams %R
-5.429
Overbought
CCI(14)
218.5239
Overbought
ATR(14)
12.5250
High Volatility
Highs/Lows(14)
14.0857
Buy
Ultimate Oscillator
52.934
Buy
ROC
2.066
Buy
Bull/Bear Power(13)
30.8900
Buy
Buy: 7
Sell: 0
Neutral: 1


Summary:Strong Buy
Moving AveragesJun 24, 2022 04:20AM GMT
Period
Simple
Exponential
MA5
1342.27
Buy
1347.47
Buy
MA10
1339.27
Buy
1341.31
Buy
MA20
1335.67
Buy
1334.57
Buy
MA50
1317.49
Buy
1329.24
Buy
MA100
1329.31
Buy
1331.11
Buy
MA200
1346.55
Buy
1340.98
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 924,419
Bid/Ask: 1,356.30 / 1,356.35
Day's Range: 1,338.55 - 1,358.80"
2022-06-24 04:31:00.000061,"1,355.55 +20.40    +1.53%
00:30:51 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)
Pivot PointsJun 24, 2022 04:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1329.96
1335.78
1345.81
1351.63
1361.66
1367.48
1377.51
Fibonacci
1335.78
1341.83
1345.58
1351.63
1357.68
1361.43
1367.48
Camarilla
1351.49
1352.94
1354.40
1351.63
1357.30
1358.76
1360.21
Woodie's
1332.08
1336.84
1347.93
1352.69
1363.78
1368.54
1379.63
DeMark's
-
-
1348.73
1353.09
1364.58
-
-
Technical IndicatorsJun 24, 2022 04:30AM GMT
Name
Value
Action
RSI(14)
62.658
Buy
STOCH(9,6)
53.556
Neutral
STOCHRSI(14)
99.809
Overbought
MACD(12,26)
8.640
Buy
ADX(14)
25.134
Buy
Williams %R
-6.566
Overbought
CCI(14)
217.3560
Overbought
ATR(14)
12.5250
High Volatility
Highs/Lows(14)
13.6358
Buy
Ultimate Oscillator
52.585
Buy
ROC
2.032
Buy
Bull/Bear Power(13)
31.0200
Buy
Buy: 7
Sell: 0
Neutral: 1


Summary:Strong Buy
Moving AveragesJun 24, 2022 04:30AM GMT
Period
Simple
Exponential
MA5
1342.18
Buy
1347.32
Buy
MA10
1339.22
Buy
1341.23
Buy
MA20
1335.65
Buy
1334.53
Buy
MA50
1317.48
Buy
1329.23
Buy
MA100
1329.30
Buy
1331.10
Buy
MA200
1346.55
Buy
1340.98
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 957,469
Bid/Ask: 1,355.45 / 1,355.55
Day's Range: 1,338.55 - 1,358.80"
2022-06-24 04:33:00.000057,"1,355.75 +20.60    +1.54%
00:32:41 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)
Pivot PointsJun 24, 2022 04:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1329.96
1335.78
1345.81
1351.63
1361.66
1367.48
1377.51
Fibonacci
1335.78
1341.83
1345.58
1351.63
1357.68
1361.43
1367.48
Camarilla
1351.49
1352.94
1354.40
1351.63
1357.30
1358.76
1360.21
Woodie's
1332.08
1336.84
1347.93
1352.69
1363.78
1368.54
1379.63
DeMark's
-
-
1348.73
1353.09
1364.58
-
-
Technical IndicatorsJun 24, 2022 04:30AM GMT
Name
Value
Action
RSI(14)
62.658
Buy
STOCH(9,6)
53.556
Neutral
STOCHRSI(14)
99.809
Overbought
MACD(12,26)
8.640
Buy
ADX(14)
25.134
Buy
Williams %R
-6.566
Overbought
CCI(14)
217.3560
Overbought
ATR(14)
12.5250
High Volatility
Highs/Lows(14)
13.6358
Buy
Ultimate Oscillator
52.585
Buy
ROC
2.032
Buy
Bull/Bear Power(13)
31.0200
Buy
Buy: 7
Sell: 0
Neutral: 1


Summary:Strong Buy
Moving AveragesJun 24, 2022 04:30AM GMT
Period
Simple
Exponential
MA5
1342.18
Buy
1347.32
Buy
MA10
1339.22
Buy
1341.23
Buy
MA20
1335.65
Buy
1334.53
Buy
MA50
1317.48
Buy
1329.23
Buy
MA100
1329.30
Buy
1331.10
Buy
MA200
1346.55
Buy
1340.98
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 967,861
Bid/Ask: 1,355.70 / 1,355.75
Day's Range: 1,338.55 - 1,358.80"
2022-06-24 04:35:00.000073,"1,357.00 +21.85    +1.64%
00:34:56 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)
Pivot PointsJun 24, 2022 04:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1329.96
1335.78
1345.81
1351.63
1361.66
1367.48
1377.51
Fibonacci
1335.78
1341.83
1345.58
1351.63
1357.68
1361.43
1367.48
Camarilla
1351.49
1352.94
1354.40
1351.63
1357.30
1358.76
1360.21
Woodie's
1332.08
1336.84
1347.93
1352.69
1363.78
1368.54
1379.63
DeMark's
-
-
1348.73
1353.09
1364.58
-
-
Technical IndicatorsJun 24, 2022 04:30AM GMT
Name
Value
Action
RSI(14)
62.658
Buy
STOCH(9,6)
53.556
Neutral
STOCHRSI(14)
99.809
Overbought
MACD(12,26)
8.640
Buy
ADX(14)
25.134
Buy
Williams %R
-6.566
Overbought
CCI(14)
217.3560
Overbought
ATR(14)
12.5250
High Volatility
Highs/Lows(14)
13.6358
Buy
Ultimate Oscillator
52.585
Buy
ROC
2.032
Buy
Bull/Bear Power(13)
31.0200
Buy
Buy: 7
Sell: 0
Neutral: 1


Summary:Strong Buy
Moving AveragesJun 24, 2022 04:30AM GMT
Period
Simple
Exponential
MA5
1342.18
Buy
1347.32
Buy
MA10
1339.22
Buy
1341.23
Buy
MA20
1335.65
Buy
1334.53
Buy
MA50
1317.48
Buy
1329.23
Buy
MA100
1329.30
Buy
1331.10
Buy
MA200
1346.55
Buy
1340.98
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 990,250
Bid/Ask: 1,356.60 / 1,356.85
Day's Range: 1,338.55 - 1,358.80"
2022-06-24 04:37:00.000060,"1,356.75 +21.60    +1.62%
00:36:41 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)
Pivot PointsJun 24, 2022 04:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1329.96
1335.78
1345.81
1351.63
1361.66
1367.48
1377.51
Fibonacci
1335.78
1341.83
1345.58
1351.63
1357.68
1361.43
1367.48
Camarilla
1351.49
1352.94
1354.40
1351.63
1357.30
1358.76
1360.21
Woodie's
1332.08
1336.84
1347.93
1352.69
1363.78
1368.54
1379.63
DeMark's
-
-
1348.73
1353.09
1364.58
-
-
Technical IndicatorsJun 24, 2022 04:30AM GMT
Name
Value
Action
RSI(14)
62.658
Buy
STOCH(9,6)
53.556
Neutral
STOCHRSI(14)
99.809
Overbought
MACD(12,26)
8.640
Buy
ADX(14)
25.134
Buy
Williams %R
-6.566
Overbought
CCI(14)
217.3560
Overbought
ATR(14)
12.5250
High Volatility
Highs/Lows(14)
13.6358
Buy
Ultimate Oscillator
52.585
Buy
ROC
2.032
Buy
Bull/Bear Power(13)
31.0200
Buy
Buy: 7
Sell: 0
Neutral: 1


Summary:Strong Buy
Moving AveragesJun 24, 2022 04:30AM GMT
Period
Simple
Exponential
MA5
1342.18
Buy
1347.32
Buy
MA10
1339.22
Buy
1341.23
Buy
MA20
1335.65
Buy
1334.53
Buy
MA50
1317.48
Buy
1329.23
Buy
MA100
1329.30
Buy
1331.10
Buy
MA200
1346.55
Buy
1340.98
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,011,765
Bid/Ask: 1,356.75 / 1,356.85
Day's Range: 1,338.55 - 1,358.80"
2022-06-24 04:39:00.000059,"1,355.45 +20.30    +1.52%
00:38:55 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)
Pivot PointsJun 24, 2022 04:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1329.96
1335.78
1345.81
1351.63
1361.66
1367.48
1377.51
Fibonacci
1335.78
1341.83
1345.58
1351.63
1357.68
1361.43
1367.48
Camarilla
1351.49
1352.94
1354.40
1351.63
1357.30
1358.76
1360.21
Woodie's
1332.08
1336.84
1347.93
1352.69
1363.78
1368.54
1379.63
DeMark's
-
-
1348.73
1353.09
1364.58
-
-
Technical IndicatorsJun 24, 2022 04:30AM GMT
Name
Value
Action
RSI(14)
62.658
Buy
STOCH(9,6)
53.556
Neutral
STOCHRSI(14)
99.809
Overbought
MACD(12,26)
8.640
Buy
ADX(14)
25.134
Buy
Williams %R
-6.566
Overbought
CCI(14)
217.3560
Overbought
ATR(14)
12.5250
High Volatility
Highs/Lows(14)
13.6358
Buy
Ultimate Oscillator
52.585
Buy
ROC
2.032
Buy
Bull/Bear Power(13)
31.0200
Buy
Buy: 7
Sell: 0
Neutral: 1


Summary:Strong Buy
Moving AveragesJun 24, 2022 04:30AM GMT
Period
Simple
Exponential
MA5
1342.18
Buy
1347.32
Buy
MA10
1339.22
Buy
1341.23
Buy
MA20
1335.65
Buy
1334.53
Buy
MA50
1317.48
Buy
1329.23
Buy
MA100
1329.30
Buy
1331.10
Buy
MA200
1346.55
Buy
1340.98
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,061,825
Bid/Ask: 1,355.40 / 1,355.45
Day's Range: 1,338.55 - 1,358.80"
2022-06-24 04:41:00.000061,"1,355.05 +19.90    +1.49%
00:40:56 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)
Pivot PointsJun 24, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1329.96
1335.78
1345.81
1351.63
1361.66
1367.48
1377.51
Fibonacci
1335.78
1341.83
1345.58
1351.63
1357.68
1361.43
1367.48
Camarilla
1351.49
1352.94
1354.40
1351.63
1357.30
1358.76
1360.21
Woodie's
1332.08
1336.84
1347.93
1352.69
1363.78
1368.54
1379.63
DeMark's
-
-
1348.73
1353.09
1364.58
-
-
Technical IndicatorsJun 24, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
61.866
Buy
STOCH(9,6)
53.030
Neutral
STOCHRSI(14)
95.088
Overbought
MACD(12,26)
8.550
Buy
ADX(14)
25.134
Buy
Williams %R
-9.722
Overbought
CCI(14)
214.0913
Overbought
ATR(14)
12.5250
High Volatility
Highs/Lows(14)
12.3858
Buy
Ultimate Oscillator
51.616
Buy
ROC
1.938
Buy
Bull/Bear Power(13)
31.3760
Buy
Buy: 7
Sell: 0
Neutral: 1


Summary:Strong Buy
Moving AveragesJun 24, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
1341.93
Buy
1346.90
Buy
MA10
1339.10
Buy
1341.00
Buy
MA20
1335.59
Buy
1334.41
Buy
MA50
1317.46
Buy
1329.18
Buy
MA100
1329.29
Buy
1331.07
Buy
MA200
1346.54
Buy
1340.97
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,097,848
Bid/Ask: 1,354.95 / 1,355.05
Day's Range: 1,338.55 - 1,358.80"
2022-06-24 04:43:00.000061,"1,356.00 +20.85    +1.56%
00:42:56 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)
Pivot PointsJun 24, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1329.96
1335.78
1345.81
1351.63
1361.66
1367.48
1377.51
Fibonacci
1335.78
1341.83
1345.58
1351.63
1357.68
1361.43
1367.48
Camarilla
1351.49
1352.94
1354.40
1351.63
1357.30
1358.76
1360.21
Woodie's
1332.08
1336.84
1347.93
1352.69
1363.78
1368.54
1379.63
DeMark's
-
-
1348.73
1353.09
1364.58
-
-
Technical IndicatorsJun 24, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
61.866
Buy
STOCH(9,6)
53.030
Neutral
STOCHRSI(14)
95.088
Overbought
MACD(12,26)
8.550
Buy
ADX(14)
25.134
Buy
Williams %R
-9.722
Overbought
CCI(14)
214.0913
Overbought
ATR(14)
12.5250
High Volatility
Highs/Lows(14)
12.3858
Buy
Ultimate Oscillator
51.616
Buy
ROC
1.938
Buy
Bull/Bear Power(13)
31.3760
Buy
Buy: 7
Sell: 0
Neutral: 1


Summary:Strong Buy
Moving AveragesJun 24, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
1341.93
Buy
1346.90
Buy
MA10
1339.10
Buy
1341.00
Buy
MA20
1335.59
Buy
1334.41
Buy
MA50
1317.46
Buy
1329.18
Buy
MA100
1329.29
Buy
1331.07
Buy
MA200
1346.54
Buy
1340.97
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,123,337
Bid/Ask: 1,355.90 / 1,356.00
Day's Range: 1,338.55 - 1,358.80"
2022-06-24 04:45:00.000061,"1,355.60 +20.45    +1.53%
00:44:31 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)
Pivot PointsJun 24, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1329.96
1335.78
1345.81
1351.63
1361.66
1367.48
1377.51
Fibonacci
1335.78
1341.83
1345.58
1351.63
1357.68
1361.43
1367.48
Camarilla
1351.49
1352.94
1354.40
1351.63
1357.30
1358.76
1360.21
Woodie's
1332.08
1336.84
1347.93
1352.69
1363.78
1368.54
1379.63
DeMark's
-
-
1348.73
1353.09
1364.58
-
-
Technical IndicatorsJun 24, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
61.866
Buy
STOCH(9,6)
53.030
Neutral
STOCHRSI(14)
95.088
Overbought
MACD(12,26)
8.550
Buy
ADX(14)
25.134
Buy
Williams %R
-9.722
Overbought
CCI(14)
214.0913
Overbought
ATR(14)
12.5250
High Volatility
Highs/Lows(14)
12.3858
Buy
Ultimate Oscillator
51.616
Buy
ROC
1.938
Buy
Bull/Bear Power(13)
31.3760
Buy
Buy: 7
Sell: 0
Neutral: 1


Summary:Strong Buy
Moving AveragesJun 24, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
1341.93
Buy
1346.90
Buy
MA10
1339.10
Buy
1341.00
Buy
MA20
1335.59
Buy
1334.41
Buy
MA50
1317.46
Buy
1329.18
Buy
MA100
1329.29
Buy
1331.07
Buy
MA200
1346.54
Buy
1340.97
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,138,522
Bid/Ask: 1,355.25 / 1,355.60
Day's Range: 1,338.55 - 1,358.80"
