utc_time,current_values,hr1_tech_content,secondary_data
2022-08-08 04:26:00.000081,"1,442.05 +15.00    +1.05%
00:25:35 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 08, 2022 04:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1419.64
1423.42
1430.04
1433.82
1440.44
1444.22
1450.84
Fibonacci
1423.42
1427.39
1429.85
1433.82
1437.79
1440.25
1444.22
Camarilla
1433.79
1434.74
1435.70
1433.82
1437.60
1438.56
1439.51
Woodie's
1421.04
1424.12
1431.44
1434.52
1441.84
1444.92
1452.24
DeMark's
-
-
1431.93
1434.76
1442.33
-
-
Technical IndicatorsAug 08, 2022 04:20AM GMT
Name
Value
Action
RSI(14)
61.696
Buy
STOCH(9,6)
42.556
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.640
Buy
ADX(14)
25.255
Buy
Williams %R
0.000
Overbought
CCI(14)
221.0895
Overbought
ATR(14)
7.2321
Less Volatility
Highs/Lows(14)
8.7536
Buy
Ultimate Oscillator
62.311
Buy
ROC
1.165
Buy
Bull/Bear Power(13)
13.7020
Buy
Buy: 7
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesAug 08, 2022 04:20AM GMT
Period
Simple
Exponential
MA5
1430.49
Buy
1433.98
Buy
MA10
1430.42
Buy
1431.62
Buy
MA20
1430.75
Buy
1430.90
Buy
MA50
1431.34
Buy
1425.35
Buy
MA100
1411.39
Buy
1414.74
Buy
MA200
1390.95
Buy
1396.63
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,007,584
Bid/Ask: 1,442.05 / 1,442.20
Day's Range: 1,427.10 - 1,444.00"
2022-08-08 04:28:00.000049,"1,442.35 +15.30    +1.07%
00:27:41 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 08, 2022 04:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1419.64
1423.42
1430.04
1433.82
1440.44
1444.22
1450.84
Fibonacci
1423.42
1427.39
1429.85
1433.82
1437.79
1440.25
1444.22
Camarilla
1433.79
1434.74
1435.70
1433.82
1437.60
1438.56
1439.51
Woodie's
1421.04
1424.12
1431.44
1434.52
1441.84
1444.92
1452.24
DeMark's
-
-
1431.93
1434.76
1442.33
-
-
Technical IndicatorsAug 08, 2022 04:20AM GMT
Name
Value
Action
RSI(14)
61.696
Buy
STOCH(9,6)
42.556
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.640
Buy
ADX(14)
25.255
Buy
Williams %R
0.000
Overbought
CCI(14)
221.0895
Overbought
ATR(14)
7.2321
Less Volatility
Highs/Lows(14)
8.7536
Buy
Ultimate Oscillator
62.311
Buy
ROC
1.165
Buy
Bull/Bear Power(13)
13.7020
Buy
Buy: 7
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesAug 08, 2022 04:20AM GMT
Period
Simple
Exponential
MA5
1430.49
Buy
1433.98
Buy
MA10
1430.42
Buy
1431.62
Buy
MA20
1430.75
Buy
1430.90
Buy
MA50
1431.34
Buy
1425.35
Buy
MA100
1411.39
Buy
1414.74
Buy
MA200
1390.95
Buy
1396.63
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,042,730
Bid/Ask: 1,442.35 / 1,442.60
Day's Range: 1,427.10 - 1,444.00"
2022-08-08 04:30:00.000056,"1,442.25 +15.20    +1.07%
00:29:40 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 08, 2022 04:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1419.64
1423.42
1430.04
1433.82
1440.44
1444.22
1450.84
Fibonacci
1423.42
1427.39
1429.85
1433.82
1437.79
1440.25
1444.22
Camarilla
1433.79
1434.74
1435.70
1433.82
1437.60
1438.56
1439.51
Woodie's
1421.04
1424.12
1431.44
1434.52
1441.84
1444.92
1452.24
DeMark's
-
-
1431.93
1434.76
1442.33
-
-
Technical IndicatorsAug 08, 2022 04:20AM GMT
Name
Value
Action
RSI(14)
61.696
Buy
STOCH(9,6)
42.556
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.640
Buy
ADX(14)
25.255
Buy
Williams %R
0.000
Overbought
CCI(14)
221.0895
Overbought
ATR(14)
7.2321
Less Volatility
Highs/Lows(14)
8.7536
Buy
Ultimate Oscillator
62.311
Buy
ROC
1.165
Buy
Bull/Bear Power(13)
13.7020
Buy
Buy: 7
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesAug 08, 2022 04:20AM GMT
Period
Simple
Exponential
MA5
1430.49
Buy
1433.98
Buy
MA10
1430.42
Buy
1431.62
Buy
MA20
1430.75
Buy
1430.90
Buy
MA50
1431.34
Buy
1425.35
Buy
MA100
1411.39
Buy
1414.74
Buy
MA200
1390.95
Buy
1396.63
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,099,583
Bid/Ask: 1,442.25 / 1,442.35
Day's Range: 1,427.10 - 1,444.00"
2022-08-08 04:32:00.000053,"1,442.60 +15.55    +1.09%
00:30:50 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 08, 2022 04:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1419.64
1423.42
1430.04
1433.82
1440.44
1444.22
1450.84
Fibonacci
1423.42
1427.39
1429.85
1433.82
1437.79
1440.25
1444.22
Camarilla
1433.79
1434.74
1435.70
1433.82
1437.60
1438.56
1439.51
Woodie's
1421.04
1424.12
1431.44
1434.52
1441.84
1444.92
1452.24
DeMark's
-
-
1431.93
1434.76
1442.33
-
-
Technical IndicatorsAug 08, 2022 04:30AM GMT
Name
Value
Action
RSI(14)
62.398
Buy
STOCH(9,6)
38.938
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.710
Buy
ADX(14)
25.603
Buy
Williams %R
-5.791
Overbought
CCI(14)
238.2836
Overbought
ATR(14)
7.3964
Less Volatility
Highs/Lows(14)
9.5893
Buy
Ultimate Oscillator
61.594
Buy
ROC
1.235
Buy
Bull/Bear Power(13)
15.7161
Buy
Buy: 7
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesAug 08, 2022 04:30AM GMT
Period
Simple
Exponential
MA5
1430.69
Buy
1434.32
Buy
MA10
1430.52
Buy
1431.80
Buy
MA20
1430.80
Buy
1431.00
Buy
MA50
1431.36
Buy
1425.39
Buy
MA100
1411.40
Buy
1414.76
Buy
MA200
1390.96
Buy
1396.64
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,122,016
Bid/Ask: 1,442.60 / 1,443.00
Day's Range: 1,427.10 - 1,444.00"
2022-08-08 04:34:00.000059,"1,445.70 +18.65    +1.31%
00:33:25 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 08, 2022 04:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1419.64
1423.42
1430.04
1433.82
1440.44
1444.22
1450.84
Fibonacci
1423.42
1427.39
1429.85
1433.82
1437.79
1440.25
1444.22
Camarilla
1433.79
1434.74
1435.70
1433.82
1437.60
1438.56
1439.51
Woodie's
1421.04
1424.12
1431.44
1434.52
1441.84
1444.92
1452.24
DeMark's
-
-
1431.93
1434.76
1442.33
-
-
Technical IndicatorsAug 08, 2022 04:30AM GMT
Name
Value
Action
RSI(14)
62.398
Buy
STOCH(9,6)
38.938
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.710
Buy
ADX(14)
25.603
Buy
Williams %R
-5.791
Overbought
CCI(14)
238.2836
Overbought
ATR(14)
7.3964
Less Volatility
Highs/Lows(14)
9.5893
Buy
Ultimate Oscillator
61.594
Buy
ROC
1.235
Buy
Bull/Bear Power(13)
15.7161
Buy
Buy: 7
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesAug 08, 2022 04:30AM GMT
Period
Simple
Exponential
MA5
1430.69
Buy
1434.32
Buy
MA10
1430.52
Buy
1431.80
Buy
MA20
1430.80
Buy
1431.00
Buy
MA50
1431.36
Buy
1425.39
Buy
MA100
1411.40
Buy
1414.76
Buy
MA200
1390.96
Buy
1396.64
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,231,120
Bid/Ask: 1,445.50 / 1,445.65
Day's Range: 1,427.10 - 1,445.70"
2022-08-08 04:36:00.000053,"1,446.30 +19.25    +1.35%
00:35:25 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 08, 2022 04:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1419.64
1423.42
1430.04
1433.82
1440.44
1444.22
1450.84
Fibonacci
1423.42
1427.39
1429.85
1433.82
1437.79
1440.25
1444.22
Camarilla
1433.79
1434.74
1435.70
1433.82
1437.60
1438.56
1439.51
Woodie's
1421.04
1424.12
1431.44
1434.52
1441.84
1444.92
1452.24
DeMark's
-
-
1431.93
1434.76
1442.33
-
-
Technical IndicatorsAug 08, 2022 04:30AM GMT
Name
Value
Action
RSI(14)
62.398
Buy
STOCH(9,6)
38.938
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.710
Buy
ADX(14)
25.603
Buy
Williams %R
-5.791
Overbought
CCI(14)
238.2836
Overbought
ATR(14)
7.3964
Less Volatility
Highs/Lows(14)
9.5893
Buy
Ultimate Oscillator
61.594
Buy
ROC
1.235
Buy
Bull/Bear Power(13)
15.7161
Buy
Buy: 7
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesAug 08, 2022 04:30AM GMT
Period
Simple
Exponential
MA5
1430.69
Buy
1434.32
Buy
MA10
1430.52
Buy
1431.80
Buy
MA20
1430.80
Buy
1431.00
Buy
MA50
1431.36
Buy
1425.39
Buy
MA100
1411.40
Buy
1414.76
Buy
MA200
1390.96
Buy
1396.64
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,323,786
Bid/Ask: 1,446.25 / 1,446.30
Day's Range: 1,427.10 - 1,447.20"
2022-08-08 04:38:00.000057,"1,447.30 +20.25    +1.42%
00:37:40 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 08, 2022 04:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1419.64
1423.42
1430.04
1433.82
1440.44
1444.22
1450.84
Fibonacci
1423.42
1427.39
1429.85
1433.82
1437.79
1440.25
1444.22
Camarilla
1433.79
1434.74
1435.70
1433.82
1437.60
1438.56
1439.51
Woodie's
1421.04
1424.12
1431.44
1434.52
1441.84
1444.92
1452.24
DeMark's
-
-
1431.93
1434.76
1442.33
-
-
Technical IndicatorsAug 08, 2022 04:30AM GMT
Name
Value
Action
RSI(14)
62.398
Buy
STOCH(9,6)
38.938
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.710
Buy
ADX(14)
25.603
Buy
Williams %R
-5.791
Overbought
CCI(14)
238.2836
Overbought
ATR(14)
7.3964
Less Volatility
Highs/Lows(14)
9.5893
Buy
Ultimate Oscillator
61.594
Buy
ROC
1.235
Buy
Bull/Bear Power(13)
15.7161
Buy
Buy: 7
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesAug 08, 2022 04:30AM GMT
Period
Simple
Exponential
MA5
1430.69
Buy
1434.32
Buy
MA10
1430.52
Buy
1431.80
Buy
MA20
1430.80
Buy
1431.00
Buy
MA50
1431.36
Buy
1425.39
Buy
MA100
1411.40
Buy
1414.76
Buy
MA200
1390.96
Buy
1396.64
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,413,637
Bid/Ask: 1,447.30 / 1,447.65
Day's Range: 1,427.10 - 1,449.50"
2022-08-08 04:40:00.000053,"1,446.65 +19.60    +1.37%
00:39:35 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 08, 2022 04:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1419.64
1423.42
1430.04
1433.82
1440.44
1444.22
1450.84
Fibonacci
1423.42
1427.39
1429.85
1433.82
1437.79
1440.25
1444.22
Camarilla
1433.79
1434.74
1435.70
1433.82
1437.60
1438.56
1439.51
Woodie's
1421.04
1424.12
1431.44
1434.52
1441.84
1444.92
1452.24
DeMark's
-
-
1431.93
1434.76
1442.33
-
-
Technical IndicatorsAug 08, 2022 04:30AM GMT
Name
Value
Action
RSI(14)
62.398
Buy
STOCH(9,6)
38.938
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.710
Buy
ADX(14)
25.603
Buy
Williams %R
-5.791
Overbought
CCI(14)
238.2836
Overbought
ATR(14)
7.3964
Less Volatility
Highs/Lows(14)
9.5893
Buy
Ultimate Oscillator
61.594
Buy
ROC
1.235
Buy
Bull/Bear Power(13)
15.7161
Buy
Buy: 7
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesAug 08, 2022 04:30AM GMT
Period
Simple
Exponential
MA5
1430.69
Buy
1434.32
Buy
MA10
1430.52
Buy
1431.80
Buy
MA20
1430.80
Buy
1431.00
Buy
MA50
1431.36
Buy
1425.39
Buy
MA100
1411.40
Buy
1414.76
Buy
MA200
1390.96
Buy
1396.64
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,436,668
Bid/Ask: 1,446.60 / 1,446.65
Day's Range: 1,427.10 - 1,449.50"
2022-08-08 04:42:00.000055,"1,447.00 +19.95    +1.40%
00:41:41 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 08, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1419.64
1423.42
1430.04
1433.82
1440.44
1444.22
1450.84
Fibonacci
1423.42
1427.39
1429.85
1433.82
1437.79
1440.25
1444.22
Camarilla
1433.79
1434.74
1435.70
1433.82
1437.60
1438.56
1439.51
Woodie's
1421.04
1424.12
1431.44
1434.52
1441.84
1444.92
1452.24
DeMark's
-
-
1431.93
1434.76
1442.33
-
-
Technical IndicatorsAug 08, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
64.696
Buy
STOCH(9,6)
34.377
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
1.000
Buy
ADX(14)
25.942
Buy
Williams %R
-9.024
Overbought
CCI(14)
277.8431
Overbought
ATR(14)
7.7321
Less Volatility
Highs/Lows(14)
12.8036
Buy
Ultimate Oscillator
62.399
Buy
ROC
1.484
Buy
Bull/Bear Power(13)
19.4020
Buy
Buy: 7
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesAug 08, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
1431.40
Buy
1435.50
Buy
MA10
1430.88
Buy
1432.45
Buy
MA20
1430.98
Buy
1431.34
Buy
MA50
1431.43
Buy
1425.53
Buy
MA100
1411.43
Buy
1414.83
Buy
MA200
1390.98
Buy
1396.68
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,473,264
Bid/Ask: 1,447.00 / 1,447.05
Day's Range: 1,427.10 - 1,449.50"
2022-08-08 04:44:00.000054,"1,447.10 +20.05    +1.40%
00:43:40 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:Strong BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 08, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1419.64
1423.42
1430.04
1433.82
1440.44
1444.22
1450.84
Fibonacci
1423.42
1427.39
1429.85
1433.82
1437.79
1440.25
1444.22
Camarilla
1433.79
1434.74
1435.70
1433.82
1437.60
1438.56
1439.51
Woodie's
1421.04
1424.12
1431.44
1434.52
1441.84
1444.92
1452.24
DeMark's
-
-
1431.93
1434.76
1442.33
-
-
Technical IndicatorsAug 08, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
64.696
Buy
STOCH(9,6)
34.377
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
1.000
Buy
ADX(14)
25.942
Buy
Williams %R
-9.024
Overbought
CCI(14)
277.8431
Overbought
ATR(14)
7.7321
Less Volatility
Highs/Lows(14)
12.8036
Buy
Ultimate Oscillator
62.399
Buy
ROC
1.484
Buy
Bull/Bear Power(13)
19.4020
Buy
Buy: 7
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesAug 08, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
1431.40
Buy
1435.50
Buy
MA10
1430.88
Buy
1432.45
Buy
MA20
1430.98
Buy
1431.34
Buy
MA50
1431.43
Buy
1425.53
Buy
MA100
1411.43
Buy
1414.83
Buy
MA200
1390.98
Buy
1396.68
Buy
Buy: 12
Sell: 0


Summary:Strong Buy","Volume: 1,503,943
Bid/Ask: 1,447.00 / 1,447.10
Day's Range: 1,427.10 - 1,449.50"
