time,y
2022-02-24 13:54:00+05:30,1451.25
2022-02-24 13:56:00+05:30,1451.2
2022-02-24 13:58:00+05:30,1450.35
2022-02-24 14:00:00+05:30,1448.2
2022-02-24 14:02:00+05:30,1447.35
2022-02-24 14:04:00+05:30,1446.95
2022-02-24 14:06:00+05:30,1445.95
2022-02-24 14:08:00+05:30,1445.1
2022-02-24 14:10:00+05:30,1446.25
2022-02-24 14:12:00+05:30,1446.7
2022-02-24 14:14:00+05:30,1446.55
2022-02-24 14:16:00+05:30,1443.9
2022-02-24 14:18:00+05:30,1443.15
2022-02-24 14:20:00+05:30,1445.3
2022-02-24 14:22:00+05:30,1443.85
2022-02-24 14:24:00+05:30,1444.3
2022-02-24 14:26:00+05:30,1441.0
2022-02-24 14:28:00+05:30,1439.65
2022-02-24 14:30:00+05:30,1439.75
2022-02-24 14:32:00+05:30,1440.95
2022-02-24 14:34:00+05:30,1439.8
2022-02-24 14:36:00+05:30,1439.1
2022-02-24 14:38:00+05:30,1438.1
2022-02-24 14:40:00+05:30,1440.55
2022-02-24 14:42:00+05:30,1440.45
2022-02-24 14:44:00+05:30,1439.9
2022-02-24 14:46:00+05:30,1440.15
2022-02-24 14:48:00+05:30,1439.15
2022-02-24 14:50:00+05:30,1439.7
2022-02-24 14:52:00+05:30,1440.4
2022-02-24 14:54:00+05:30,1438.6
2022-02-24 14:56:00+05:30,1436.5
2022-02-24 14:58:00+05:30,1437.4
2022-02-24 15:00:00+05:30,1435.15
2022-02-24 15:02:00+05:30,1433.05
2022-02-24 15:04:00+05:30,1429.25
2022-02-24 15:06:00+05:30,1427.0
2022-02-24 15:08:00+05:30,1424.3
2022-02-24 15:10:00+05:30,1425.45
2022-02-24 15:12:00+05:30,1423.95
2022-02-24 15:14:00+05:30,1423.65
2022-02-24 15:16:00+05:30,1421.7
2022-02-24 15:18:00+05:30,1417.35
2022-02-24 15:20:00+05:30,1410.95
2022-02-24 15:22:00+05:30,1414.9
2022-02-24 15:24:00+05:30,1410.95
2022-02-24 15:26:00+05:30,1415.0
2022-02-25 09:40:00+05:30,1444.6
2022-02-25 09:42:00+05:30,1445.0
2022-02-25 09:44:00+05:30,1447.9
2022-02-25 09:46:00+05:30,1451.1
2022-02-25 09:48:00+05:30,1452.1
2022-02-25 09:50:00+05:30,1453.0
2022-02-25 09:52:00+05:30,1451.25
2022-02-25 09:54:00+05:30,1456.75
2022-02-25 09:56:00+05:30,1455.7
2022-02-25 09:58:00+05:30,1453.95
2022-02-25 10:00:00+05:30,1453.5
2022-02-25 10:02:00+05:30,1453.75
2022-02-25 10:04:00+05:30,1455.15
2022-02-25 10:06:00+05:30,1453.7
2022-02-25 10:08:00+05:30,1452.0
2022-02-25 10:10:00+05:30,1452.0
2022-02-25 10:12:00+05:30,1454.15
2022-02-25 10:14:00+05:30,1454.7
2022-02-25 10:16:00+05:30,1455.0
2022-02-25 10:18:00+05:30,1455.6
2022-02-25 10:20:00+05:30,1453.0
2022-02-25 10:22:00+05:30,1451.2
2022-02-25 10:24:00+05:30,1451.75
2022-02-25 10:26:00+05:30,1450.75
2022-02-25 10:28:00+05:30,1450.2
2022-02-25 10:30:00+05:30,1450.3
2022-02-25 10:32:00+05:30,1450.7
2022-02-25 10:34:00+05:30,1453.2
2022-02-25 10:36:00+05:30,1452.7
2022-02-25 10:38:00+05:30,1454.0
2022-02-25 10:40:00+05:30,1456.0
2022-02-25 10:42:00+05:30,1458.15
2022-02-25 10:44:00+05:30,1460.0
2022-02-25 10:46:00+05:30,1459.95
2022-02-25 10:48:00+05:30,1462.6
2022-02-25 10:50:00+05:30,1461.65
2022-02-25 10:52:00+05:30,1460.75
2022-02-25 10:54:00+05:30,1462.65
2022-02-25 10:56:00+05:30,1464.0
2022-02-25 10:58:00+05:30,1462.0
2022-02-25 11:00:00+05:30,1461.0
2022-02-25 11:02:00+05:30,1457.5
2022-02-25 11:04:00+05:30,1459.6
2022-02-25 11:06:00+05:30,1459.3
2022-02-25 11:08:00+05:30,1459.95
2022-02-25 11:10:00+05:30,1459.95
2022-02-25 11:12:00+05:30,1458.9
2022-02-25 11:14:00+05:30,1458.9
2022-02-25 11:16:00+05:30,1458.55
2022-02-25 11:18:00+05:30,1460.0
2022-02-25 11:20:00+05:30,1459.95
2022-02-25 11:22:00+05:30,1461.0
2022-02-25 11:24:00+05:30,1460.0
2022-02-25 11:26:00+05:30,1464.65
2022-02-25 11:28:00+05:30,1464.0
2022-02-25 11:30:00+05:30,1460.85
2022-02-25 11:32:00+05:30,1460.0
2022-02-25 11:34:00+05:30,1462.5
2022-02-25 11:36:00+05:30,1462.15
2022-02-25 11:38:00+05:30,1462.35
2022-02-25 11:40:00+05:30,1462.05
2022-02-25 11:42:00+05:30,1462.6
2022-02-25 11:44:00+05:30,1462.2
2022-02-25 11:46:00+05:30,1462.3
2022-02-25 11:48:00+05:30,1462.75
2022-02-25 11:50:00+05:30,1463.7
2022-02-25 11:52:00+05:30,1462.2
2022-02-25 11:54:00+05:30,1461.85
2022-02-25 11:56:00+05:30,1461.65
2022-02-25 11:58:00+05:30,1459.9
2022-02-25 12:00:00+05:30,1457.85
2022-02-25 12:02:00+05:30,1457.55
2022-02-25 12:04:00+05:30,1456.9
2022-02-25 12:06:00+05:30,1454.75
2022-02-25 12:08:00+05:30,1455.35
2022-02-25 12:10:00+05:30,1457.35
2022-02-25 12:12:00+05:30,1457.95
2022-02-25 12:14:00+05:30,1457.85
2022-02-25 12:16:00+05:30,1456.3
2022-02-25 12:18:00+05:30,1456.9
2022-02-25 12:20:00+05:30,1457.0
2022-02-25 12:22:00+05:30,1459.4
2022-02-25 12:24:00+05:30,1459.6
2022-02-25 12:26:00+05:30,1460.0
2022-02-25 12:28:00+05:30,1459.45
2022-02-25 12:30:00+05:30,1459.8
2022-02-25 12:32:00+05:30,1458.05
2022-02-25 12:34:00+05:30,1456.4
2022-02-25 12:36:00+05:30,1456.05
2022-02-25 12:38:00+05:30,1455.65
2022-02-25 12:40:00+05:30,1454.95
2022-02-25 12:42:00+05:30,1454.75
2022-02-25 12:44:00+05:30,1456.7
2022-02-25 12:46:00+05:30,1456.0
2022-02-25 12:48:00+05:30,1455.35
2022-02-25 12:50:00+05:30,1454.3
2022-02-25 12:52:00+05:30,1455.85
2022-02-25 12:54:00+05:30,1458.1
2022-02-25 12:56:00+05:30,1458.3
2022-02-25 12:58:00+05:30,1457.8
2022-02-25 13:00:00+05:30,1458.4
2022-02-25 13:02:00+05:30,1459.35
2022-02-25 13:04:00+05:30,1458.1
2022-02-25 13:06:00+05:30,1456.65
2022-02-25 13:08:00+05:30,1456.5
2022-02-25 13:10:00+05:30,1455.7
2022-02-25 13:12:00+05:30,1456.05
2022-02-25 13:14:00+05:30,1456.85
2022-02-25 13:16:00+05:30,1456.45
2022-02-25 13:18:00+05:30,1456.35
2022-02-25 13:20:00+05:30,1455.8
2022-02-25 13:22:00+05:30,1455.0
2022-02-25 13:24:00+05:30,1455.05
2022-02-25 13:26:00+05:30,1454.4
2022-02-25 13:28:00+05:30,1454.95
2022-02-25 13:30:00+05:30,1456.0
2022-02-25 13:32:00+05:30,1455.05
2022-02-25 13:34:00+05:30,1457.8
2022-02-25 13:36:00+05:30,1457.4
2022-02-25 13:38:00+05:30,1456.05
2022-02-25 13:40:00+05:30,1455.0
2022-02-25 13:42:00+05:30,1454.55
2022-02-25 13:44:00+05:30,1456.3
2022-02-25 13:46:00+05:30,1455.45
2022-02-25 13:48:00+05:30,1457.2
2022-02-25 13:50:00+05:30,1454.5
2022-02-25 13:52:00+05:30,1455.0
2022-02-25 13:54:00+05:30,1455.05
2022-02-25 13:56:00+05:30,1455.9
2022-02-25 13:58:00+05:30,1455.1
2022-02-25 14:00:00+05:30,1454.2
2022-02-25 14:02:00+05:30,1454.6
2022-02-25 14:04:00+05:30,1455.75
2022-02-25 14:06:00+05:30,1455.8
2022-02-25 14:08:00+05:30,1455.7
